,Unnamed: 0,UniqueKey,DateSurvey,UniqueCode,Consent,PreviousDC,PreviousShambhalaDC,Female,Male,1nbinary,Trans,Gender_Unk1wn,Belief_MDMA_a,Belief_MDA_a,Belief_Ketamine_a,Belief_Cocaine_a,Belief_Methamphetamine_a,Belief_LSD_a,Belief_Unk1wn_a,Belief_Other_a,Belief_MDMA_b,Belief_MDA_b,Belief_Ketamine_b,Belief_Cocaine_b,Belief_Methamphetamine_b,Belief_LSD_b,Belief_Unk1wn_b,Belief_Other_b,Belief_Other_detail_a,Belief_Other_detail_b,Belief_MDMA_c,Belief_MDA_c,Belief_Ketamine_c,Belief_Cocaine_c,Belief_Methamphetamine_c,Belief_LSD_c,Belief_Unk1wn_c,Belief_Other_c,Belief_Other_detail_c,Type_Powder_a,Type_Crystal_a,Type_Blotter_a,Type_PressTab_a,Type_Liquid_a,Type_Gummy_a,Type_Other_a,Type_Other_detail_a,Type_Colour_a,Type_Powder_b,Type_Crystal_b,Type_Blotter_b,Type_PressTab_b,Type_Liquid_b,Type_Gummy_b,Type_Other_b,Type_Other_detail_b,Type_Colour_b,Type_Powder_c,Type_Crystal_c,Type_Blotter_c,Type_PressTab_c,Type_Liquid_c,Type_Gummy_c,Type_Other_c,Type_Other_detail_c,Type_Colour_c,Testing_Self_Friend,Testing_Self,Testing_Friends,Testing_Friends_num,Testing_Clients,Testing_Other,Testing_Other_detail,Obtained_a,Obtained_b,Obtained_c,Erlich_result_a,Colorimetric_Comments,Ehrlich_result_b,Ehrlich_result_c,Benzos_results_a,Benzo_Comments,Benzos_result_b,Benzos_results_c,FTS_results_a,FTS_Comments,FTS_results_b,FTS_results_c,FTIR_completion,FTIR_initials,FTIR_machine_num,FTIR_result_a1,FTIR_result_a2,FTIR_result_a3,FTIR_result_a4,FTIR_result_b1,FTIR_result_b2,FTIR_result_b3,FTIR_result_b4,FTIR_result_c1,FTIR_result_c2,FTIR_result_c3,FTIR_result_c4,FTIR_result_a_7_detail,FTIR_result_b_7_detail,FTIR_result_c_7_detail,GCMS_completion,GCMS_initials,GCMS_machine_num,GCMS_result_a1,GCMS_result_a2,GCMS_result_a3,GCMS_result_a4,GCMS_result_a5,GCMS_result_a6,GCMS_result_a7_detail,GCMS_result_b1,GCMS_result_b2,GCMS_result_b3,GCMS_result_b4,GCMS_result_b5,GCMS_result_b6,GCMS_result_b7_detail,GCMS_result_c1,GCMS_result_c2,GCMS_result_c3,GCMS_result_c4,GCMS_result_c5,GCMS_result_c6,GCMS_result_c_7_detail,GCMS_peak_num,GCMS_resolved,FTIR_Comment,GCMS_Comment,Discarded,Initials,Final_comments,Surprised_a,Surprised_b,Surprised_c,Surprised_detail,Satisfaction,Improvement,Intention_1change_a,Intention_More_a,Intention_Less_a,Intention_Dispose_a,Intention_Friend_a,Intention_Change_a,Intention_Naloxone_a,Intention_Other_a,Intention_Other_detail_a,Intention_1change_b,Intention_More_b,Intention_Less_b,Intention_Dispose_b,Intention_Friend_b,Intention_Change_b,Intention_Other_b,Intention_Naloxone_b,Intention_Other_detail_b,Intention_1change_c,Intention_More_c,Intention_Less_c,Intention_Dispose_c,Intention_Friend_c,Intention_Change_c,Intention_Naloxone_c,Intention_Other_c,Intention_Other_detail_c,All_belief_a,No_of_belief_a,All_belief_b,All_belief_c,No_of_belief_b,No_of_belief_c,Identified_FTIR_A,Identified_FTIR_a1,Identified_FTIR_B,Identified_FTIR_b1,Identified_FTIR_C,Identified_FTIR_c1,FTIR_Drug_names_A,FTIR_Drug_names_A1,FTIR_Drug_names_B,FTIR_Drug_names_B1,FTIR_Drug_names_C,FTIR_Drug_names_C1,No_of_poly_FTIR_A,No_of_poly_FTIR_B,No_of_poly_FTIR_C,belief_a,belief_b,belief_c,matchornotA,matchornotA1,matchornotB,matchornotB1,matchornotC,matchornotC1
603,660,16,8/8/2019,4000-A,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,,,1,1,1,1,1,1,1,0,yacoput,1,0,1,1,1,1,1,,,0,1,1,1,1,1,1,,,0,1,1,1,1,1,1,,,0,0,2,,1,1,,1,1,0,3,,3,3,3,,3,3,1,,1,,0,cs,3,1,0,0,0,3,0,0,0,7,0,0,0,,,4-acd-dmt,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,jsm,,1,1,1,,0,"one more tent, moew seats, estimated wait time, numbers",0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,0,1,1,1,1,1","1,1,1,1,1,1,1,0",1,1,"1,0,0,0",1,"3,0,0,0",3,"7,0,0,0",7,['MDMA'],['MDMA'],['Ketamine'],['Ketamine'],['Unknown'],['Unknown'],1,1,1,['MDMA'],['Ketamine'],['Other'],Match,Match,Match,Match,No match,No match
602,659,15,8/8/2019,4000-A,0,,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,changa,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,0,flakey,,1,0,1,1,1,1,1,,,1,1,1,1,1,1,1,,,0,0,2,,1,1,,0,0,,3,,3,,3,,3,,3,,1,,0,cs,3,0,0,0,0,3,0,0,0,0,0,0,0,not conducted because organic,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,jsm,,,1,,,0,chairs,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,1,1,1,1,1,1,0",1,"1,1,0,1,1,1,1,1","1,1,1,1,1,1,1,1",1,0,"0,0,0,0",0,"3,0,0,0",3,"0,0,0,0",0,[],[],['Ketamine'],['Ketamine'],[],[],0,1,0,['Other'],['Ketamine'],[],No match,No match,Match,Match,Match,Match
638,695,51,8/8/2019,4012-A,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,,,1,1,1,0,1,1,1,1,,1,0,1,1,1,1,1,,,0,1,1,1,1,1,1,,,0,1,1,1,1,1,1,,,0,0,2,,1,1,,0,0,0,,hh,,,,hh,,,1,,1,1,0,sg,1,3,0,0,0,7,2,1,7,4,8,0,0,,"phenacetin, safrole",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,cb,,1,0,0,,0,smaller line,0,1,1,1,1,1,1,1,,1,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,1,,"1,1,0,1,1,1,1,1",1,"0,1,1,1,1,1,1,1","1,1,1,0,1,1,1,1",1,1,"3,0,0,0",3,"7,2,1,7",7,"4,8,0,0",4,['Ketamine'],['Ketamine'],"['Unknown', 'MDA', 'MDMA', 'Unknown']",['Unknown'],"['Cocaine', 'Other']",['Cocaine'],1,4,2,['Ketamine'],['MDMA'],['Cocaine'],Match,Match,No match,No match,No match,Match
634,691,47,8/8/2019,4012-A,,0,,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,,,0,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,0,0,2,,1,1,,0,0,,3,,3,,3,,3,,1,,1,,0,am,4,1,7,0,0,4,7,7,0,0,0,0,0,caffeine,h20,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ml,,1,0,,wet coke,0,,1,1,0,1,1,1,1,1,,1,1,0,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,0,1,1,1,1","1,1,1,1,1,1,1,1",1,0,"1,7,0,0",1,"4,7,7,0",4,"0,0,0,0",0,"['MDMA', 'Unknown']",['MDMA'],"['Cocaine', 'Unknown', 'Unknown']",['Cocaine'],[],[],2,3,0,['MDMA'],['Cocaine'],[],No match,Match,No match,Match,Match,Match
591,648,4,8/8/2019,4014-A,0,1,,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,,,1,1,1,1,1,0,1,1,,0,1,1,1,1,1,1,,,0,1,1,1,1,1,1,,,1,1,0,1,1,1,1,,,0,0,2,,1,1,,0,0,0,3,,3,0,3,,3,3,1,,1,3,0,tb,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,jd,,1,1,,,,hh,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,hh,0,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,0,1,1,1,1,1,1","1,1,1,1,1,0,1,1",1,1,"1,0,0,0",1,"0,0,0,0",0,"0,0,0,0",0,['MDMA'],['MDMA'],[],[],[],[],1,0,0,['MDMA'],['MDA'],['LSD'],Match,Match,No match,No match,No match,No match
592,649,5,8/8/2019,4014-A,0,1,,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,,,1,1,1,0,1,1,1,1,,1,1,0,1,1,1,1,,,1,0,1,1,1,1,1,,,0,1,1,1,1,1,1,,,0,0,2,,1,1,,0,0,0,0,,3,3,3,,3,3,,hh,,,0,tb,3,0,0,0,0,3,0,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hh,1,jd,,,1,1,,0,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,1,1,1,1,0,1,1",1,"1,1,0,1,1,1,1,1","1,1,1,0,1,1,1,1",1,1,"0,0,0,0",0,"3,0,0,0",3,"4,0,0,0",4,[],[],['Ketamine'],['Ketamine'],['Cocaine'],['Cocaine'],0,1,1,['LSD'],['Ketamine'],['Cocaine'],No match,No match,Match,Match,Match,Match
2,3,3,8/8/2019,4022-A,0,1,,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,1,0,1,1,1,1,1,1,,1,0,1,1,1,1,1,,purple,1,0,1,1,1,1,1,,brown,1,0,1,1,1,1,1,,white,0,0,2,5,1,1,,0,1,0,,ca,,,,ca,,,1,,1,1,0,TB,1,1,0,0,0,1,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,1,CB,,1,1,1,,0,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"0,1,1,1,1,1,1,1","1,0,1,1,1,1,1,1",1,1,"1,0,0,0",1,"1,0,0,0",1,"2,0,0,0",2,['MDMA'],['MDMA'],['MDMA'],['MDMA'],['MDA'],['MDA'],1,1,1,['MDMA'],['MDMA'],['MDA'],Match,Match,Match,Match,Match,Match
3,4,4,8/8/2019,4022-A,0,1,,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,,,1,1,1,1,1,1,1,0,DMT,1,0,1,1,1,1,1,,WHITE,0,0,1,1,1,1,1,,WHITE,0,1,1,1,1,1,1,,YELLOW,0,0,2,5,1,1,,0,0,1,,CA,,,,CA,,,1,,1,1,0,TB,1,3,0,0,0,3,0,0,0,7,0,0,0,,,DMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,1,CB,,1,1,1,,0,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,"1,1,0,1,1,1,1,1",1,"1,1,0,1,1,1,1,1","1,1,1,1,1,1,1,0",1,1,"3,0,0,0",3,"3,0,0,0",3,"7,0,0,0",7,['Ketamine'],['Ketamine'],['Ketamine'],['Ketamine'],['Unknown'],['Unknown'],1,1,1,['Ketamine'],['Ketamine'],['Other'],Match,Match,Match,Match,No match,No match
190,191,191,8/8/2019,4024-A,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,,,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,,,0,1,1,1,1,1,1,,,1,0,1,1,1,1,1,,,0,0,2,,1,1,,0,0,0,3,,3,3,3,,3,3,1,,1,1,0,JA,2,1,7,0,0,4,7,0,0,1,0,0,0,mannitol,phenacetin,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,RH,,0,0,0,better purity,0,,1,1,0,1,1,1,1,1,,0,1,1,1,1,1,1,1,,1,1,0,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,0,1,1,1,1","0,1,1,1,1,1,1,1",1,1,"1,7,0,0",1,"4,7,0,0",4,"1,0,0,0",1,"['MDMA', 'Unknown']",['MDMA'],"['Cocaine', 'Unknown']",['Cocaine'],['MDMA'],['MDMA'],2,2,1,['MDMA'],['Cocaine'],['MDMA'],No match,Match,No match,Match,Match,Match
158,159,159,8/8/2019,4046-A,0,1,,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,GHB,,1,1,1,1,1,1,1,0,Psilocybin and herbs,1,1,1,1,0,1,1,,clear,1,0,1,1,1,1,1,,dark brown,1,1,1,1,1,0,1,,,0,0,2,1,1,1,,0,0,0,3,,3,3,3,,3,3,1,,1,3,0,SC,2,7,0,0,0,2,0,0,0,0,0,0,0,GHB,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,JI,,1,0,,by the colour,0,,1,1,0,1,1,1,1,1,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,1,1,1,1,1,1,0",1,"0,1,1,1,1,1,1,1","1,1,1,1,1,1,1,0",1,1,"7,0,0,0",7,"2,0,0,0",2,"0,0,0,0",0,['Unknown'],['Unknown'],['MDA'],['MDA'],[],[],1,1,0,['Other'],['MDMA'],['Other'],No match,No match,No match,No match,No match,No match
159,160,160,8/8/2019,4046-A,0,1,,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,0,0,2,1,1,1,,0,0,,3,,3,,3,,3,,1,,1,,0,SC,2,1,0,0,0,1,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,JI,,1,1,1,,0,,1,1,0,1,1,1,1,1,,1,1,0,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,0,1,1,1,1,1,1","1,1,1,1,1,1,1,1",1,0,"1,0,0,0",1,"1,0,0,0",1,"0,0,0,0",0,['MDMA'],['MDMA'],['MDMA'],['MDMA'],[],[],1,1,0,['MDMA'],['MDA'],[],Match,Match,No match,No match,Match,Match
160,161,161,8/8/2019,4051-A,0,1,,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,,,1,1,1,0,1,1,1,1,,1,0,1,1,1,1,1,,light brown,1,1,0,1,1,1,1,,,0,1,1,1,1,1,1,,white,0,0,2,,1,1,,0,0,0,3,,0,3,3,,3,3,1,CA,3,,0,SC,2,1,0,0,0,0,0,0,0,4,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,JI,,0,1,0,didnt expect it to be just cocaine and mdma,0,,0,1,1,1,0,1,1,1,,0,1,1,1,1,1,1,1,,0,1,1,1,0,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,1,1,0,1,1","1,1,1,0,1,1,1,1",1,1,"1,0,0,0",1,"0,0,0,0",0,"4,0,0,0",4,['MDMA'],['MDMA'],[],[],['Cocaine'],['Cocaine'],1,0,1,['MDMA'],['LSD'],['Cocaine'],Match,Match,No match,No match,Match,Match
163,164,164,8/8/2019,4051-A,0,,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,off white,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,0,0,2,,1,1,,0,,,3,,,,3,,,,1,,,,0,SC,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,1,JI,,0,,,thought it was not ketamine,0,,0,1,1,1,0,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,1,0,1,1,1,1,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"3,0,0,0",3,"0,0,0,0",0,"0,0,0,0",0,['Ketamine'],['Ketamine'],[],[],[],[],1,0,0,['Ketamine'],[],[],Match,Match,Match,Match,Match,Match
94,95,95,8/8/2019,4071-A,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,brown,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,1,0,1,,1,1,,0,,,3,,,,3,,,,1,,,,0,JE,1,2,1,7,0,0,0,0,0,0,0,0,0,MSM,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ST,,,,,,0,,1,1,1,1,1,1,1,0,"wait, consider disposing",1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,0,1,1,1,1,1,1",2,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"2,1,7,0",2,"0,0,0,0",0,"0,0,0,0",0,"['MDA', 'MDMA', 'Unknown']",['MDA'],[],[],[],[],3,0,0,"['MDMA', 'MDA']",[],[],No match,No match,Match,Match,Match,Match
238,239,239,8/7/2019,4096-A,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,,,1,1,1,1,1,0,1,1,,0,1,1,1,1,1,1,,White,0,1,1,1,1,1,1,,white,1,1,0,1,1,1,1,,,0,0,2,2,1,1,,0,0,0,3,,3,0,3,,3,3,1,,1,3,0,TB,2,1,0,0,0,4,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CJ,,1,1,1,,0,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,0,1,1,1,0,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,0,1,1,1,1","1,1,1,1,1,0,1,1",1,1,"1,0,0,0",1,"4,0,0,0",4,"0,0,0,0",0,['MDMA'],['MDMA'],['Cocaine'],['Cocaine'],[],[],1,1,0,['MDMA'],['Cocaine'],['LSD'],Match,Match,Match,Match,No match,No match
239,240,240,8/7/2019,4096-A,0,,,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,,OFF WHITE,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,1,1,1,,1,1,,0,,,3,,,,3,,,,1,,,,0,TB,2,2,1,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CJ,,1,,,,0,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,0,1,1,1,1,1,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"2,1,0,0",2,"0,0,0,0",0,"0,0,0,0",0,"['MDA', 'MDMA']",['MDA'],[],[],[],[],2,0,0,['MDA'],[],[],No match,Match,Match,Match,Match,Match
242,243,243,8/7/2019,4100-A,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,,,1,1,0,1,1,1,1,1,,0,1,1,1,1,1,1,,white,0,1,1,1,1,1,1,,white,0,1,1,1,1,1,1,,white,0,0,2,,1,1,,0,1,0,3,,3,3,3,,3,3,1,,1,1,0,HN,3,4,0,0,0,4,0,0,0,3,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MN,,1,1,1,,0,,0,1,1,1,0,1,1,1,,0,1,1,1,0,1,1,1,,0,1,1,1,0,1,1,1,,"1,1,1,0,1,1,1,1",1,"1,1,1,0,1,1,1,1","1,1,0,1,1,1,1,1",1,1,"4,0,0,0",4,"4,0,0,0",4,"3,0,0,0",3,['Cocaine'],['Cocaine'],['Cocaine'],['Cocaine'],['Ketamine'],['Ketamine'],1,1,1,['Cocaine'],['Cocaine'],['Ketamine'],Match,Match,Match,Match,Match,Match
243,244,244,8/7/2019,4100-A,0,,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,white,0,1,1,1,1,1,1,,white,1,1,1,1,1,1,1,,,1,1,1,,1,1,,0,1,,3,,3,,3,,3,,3,,3,,0,,,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sample 2 not tested,CA,1,MN,,1,,,,0,,0,1,1,1,0,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,1,0,1,1,1,1,1",1,"1,1,0,1,1,1,1,1","1,1,1,1,1,1,1,1",1,0,"3,0,0,0",3,"0,0,0,0",0,"0,0,0,0",0,['Ketamine'],['Ketamine'],[],[],[],[],1,0,0,['Ketamine'],['Ketamine'],[],Match,Match,No match,No match,Match,Match
278,279,279,8/7/2019,4101-A,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,,,1,1,1,1,1,0,1,1,,1,0,1,1,1,1,1,,brown,1,0,1,1,1,1,1,,white,1,1,0,1,1,1,1,,blue-yellow,0,0,2,1,1,1,,0,0,0,3,,3,0,3,,3,3,1,,1,3,0,GF,1,1,0,0,0,2,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SP,,1,1,1,,0,,0,1,1,1,1,1,1,1,,1,1,0,1,1,1,1,1,,0,1,1,1,0,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,0,1,1,1,1,1,1","1,1,1,1,1,0,1,1",1,1,"1,0,0,0",1,"2,0,0,0",2,"0,0,0,0",0,['MDMA'],['MDMA'],['MDA'],['MDA'],[],[],1,1,0,['MDMA'],['MDA'],['LSD'],Match,Match,Match,Match,No match,No match
279,280,280,8/7/2019,4101-A,0,,,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,,,1,1,1,1,1,0,1,1,,0,1,1,1,1,1,1,,white- brown,0,1,1,1,1,1,1,,white,1,1,0,1,1,1,1,,demon,1,1,1,,1,1,,1,1,1,3,,3,0,3,,3,3,1,,1,3,0,GF,1,3,0,0,0,4,3,7,0,0,0,0,0,,procaine,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PG,,1,0,1,didnt know what it was,0,,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,1,,1,1,1,1,0,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,0,1,1,1,1","1,1,1,1,1,0,1,1",1,1,"3,0,0,0",3,"4,3,7,0",4,"0,0,0,0",0,['Ketamine'],['Ketamine'],"['Cocaine', 'Ketamine', 'Unknown']",['Cocaine'],[],[],1,3,0,['MDMA'],['Cocaine'],['LSD'],No match,No match,No match,Match,No match,No match
280,281,281,8/7/2019,4101-A,0,,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,,,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,,off white,1,1,1,1,1,1,1,,brown,1,1,1,1,1,1,1,,,1,1,1,,1,1,,0,0,,3,,3,,3,,3,,1,,1,,0,GF,1,3,0,0,0,7,0,0,0,0,0,0,0,,DMT and organic compounds,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PG,,1,1,,,0,"more booths, legal, everywhere",0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,1,0,1,1,1,1,1",1,"1,1,1,1,1,1,1,0","1,1,1,1,1,1,1,1",1,0,"3,0,0,0",3,"7,0,0,0",7,"0,0,0,0",0,['Ketamine'],['Ketamine'],['Unknown'],['Unknown'],[],[],1,1,0,['Ketamine'],['Other'],[],Match,Match,No match,No match,Match,Match
202,203,203,8/7/2019,4102-A,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,1,1,0,1,1,1,1,1,,1,0,1,1,1,1,1,,purple,0,1,1,1,1,1,1,,white,0,1,1,1,1,1,1,,white,0,0,2,2,1,1,,1,1,1,3,,3,3,3,,3,3,1,,1,1,0,GB,4,1,0,0,0,1,8,0,0,3,0,0,0,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,"small peaks unacounted for, everywhere else match for MDMA",,1,SB,,1,0,1,unknown additional molecule,0,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"0,1,1,1,1,1,1,1","1,1,0,1,1,1,1,1",1,1,"1,0,0,0",1,"1,8,0,0",1,"3,0,0,0",3,['MDMA'],['MDMA'],"['MDMA', 'Other']",['MDMA'],['Ketamine'],['Ketamine'],1,2,1,['MDMA'],['MDMA'],['Ketamine'],Match,Match,No match,Match,Match,Match
214,215,215,8/7/2019,4111-A,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,0,AMT,0,1,1,1,1,1,1,,white,0,1,1,1,1,1,0,capsule,white,0,1,1,1,1,1,0,capsule,white,0,0,2,5,1,1,,2,0,1,3,,3,3,3,,3,3,1,,1,1,0,TB,2,4,0,0,0,1,0,0,0,7,0,0,0,,,AMT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,CJ,,1,1,1,,0,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,0,more research,"1,1,1,0,1,1,1,1",1,"0,1,1,1,1,1,1,1","1,1,1,1,1,1,1,0",1,1,"4,0,0,0",4,"1,0,0,0",1,"7,0,0,0",7,['Cocaine'],['Cocaine'],['MDMA'],['MDMA'],['Unknown'],['Unknown'],1,1,1,['Cocaine'],['MDMA'],['Other'],Match,Match,Match,Match,No match,No match
207,208,208,8/7/2019,4117-A,0,1,,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,0,1,1,1,1,1,,greyish-brown,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,1,0,1,,1,1,,1,,,3,,,,3,,,,1,,,,0,RH,6,7,0,0,0,0,0,0,0,0,0,0,0,glutamine,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,MS,,0,,,had noticed effects,0,,1,1,1,0,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,0,1,1,1,1,1,1",2,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"7,0,0,0",7,"0,0,0,0",0,"0,0,0,0",0,['Unknown'],['Unknown'],[],[],[],[],1,0,0,"['MDMA', 'MDA']",[],[],No match,No match,Match,Match,Match,Match
276,277,277,8/7/2019,4118-A,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,grey,0,1,1,1,1,1,1,,yellow,1,0,1,1,1,1,1,,white,0,0,2,1,1,1,,1,0,1,3,,3,3,3,,3,3,1,,1,1,0,GF,1,1,0,0,0,1,0,0,0,1,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PG,,1,1,1,,0,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"0,1,1,1,1,1,1,1","0,1,1,1,1,1,1,1",1,1,"1,0,0,0",1,"1,0,0,0",1,"1,0,0,0",1,['MDMA'],['MDMA'],['MDMA'],['MDMA'],['MDMA'],['MDMA'],1,1,1,['MDMA'],['MDMA'],['MDMA'],Match,Match,Match,Match,Match,Match
